txn_id,ts,store_id,product_sku,product_name,qty,amount_krw,payment_method,status
T120379,2026-05-14T16:54:39,DGU-001,ETD-006,픽싱 틴트 #장미,1,14000,cash,OK
T120380,2026-05-14T21:34:10,DGU-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,0,kakao_pay,PAYMENT_FAIL
T120381,2026-05-14T19:47:08,DGU-001,ATM-002,이데알 글로우 비비크림,1,25000,cash,OK
T120382,2026-05-14T11:56:08,DGU-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,0,kakao_pay,TERMINAL_TIMEOUT
T120383,2026-05-14T15:22:50,DGU-001,INF-004,노세범 미네랄 파우더 5g,2,16000,naver_pay,OK
T120384,2026-05-14T22:46:08,DGU-001,ATM-006,솝베리 클렌징 오일,1,19000,card,OK
T120385,2026-05-14T14:45:29,DGU-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,0,naver_pay,POS_DOWN
T120386,2026-05-14T21:22:08,DGU-001,INF-005,마이립밤 코코넛 3.5g,1,-6500,card,REFUND
T120387,2026-05-14T21:49:42,DGU-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,samsung_pay,OK
T120388,2026-05-14T19:15:44,DGU-001,ETD-004,드로잉 아이브로우 자동연필,3,13500,samsung_pay,OK
T120389,2026-05-14T10:21:12,DGU-001,ASR-006,마몽드 로즈 워터 토너 250ml,2,36000,samsung_pay,OK
T120390,2026-05-14T19:45:02,DGU-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,cash,OK
T120391,2026-05-14T14:04:43,DGU-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,38000,naver_pay,OK
T120392,2026-05-14T16:38:34,DGU-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,42000,kakao_pay,OK
T120393,2026-05-14T21:14:59,DGU-001,INF-001,그린티 씨드 세럼 80ml,3,105000,card,OK
T120394,2026-05-14T17:20:27,DGU-001,ATM-002,이데알 글로우 비비크림,1,25000,cash,OK
T120395,2026-05-14T14:26:28,DGU-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,3,234000,cash,OK
T120396,2026-05-14T10:59:42,DGU-001,ASR-003,헤라 블랙쿠션 15g 21호,3,0,cash,TERMINAL_TIMEOUT
T120397,2026-05-14T15:28:08,DGU-001,ASR-002,설화수 윤조에센스 90ml,1,145000,card,OK
T120398,2026-05-14T16:49:50,DGU-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,cash,OK
T120399,2026-05-14T12:05:02,DGU-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,88000,kakao_pay,OK
T120400,2026-05-14T15:03:28,DGU-001,INF-004,노세범 미네랄 파우더 5g,1,8000,samsung_pay,OK
T120401,2026-05-14T19:33:56,DGU-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,42000,kakao_pay,OK
T120402,2026-05-14T11:26:44,DGU-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,cash,OK
T120403,2026-05-14T20:51:58,DGU-001,INF-006,그린티 클렌징 폼 150ml,1,11000,naver_pay,OK
T120404,2026-05-14T12:33:01,DGU-001,INF-005,마이립밤 코코넛 3.5g,1,6500,kakao_pay,OK
T120405,2026-05-14T21:58:24,DGU-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,18000,cash,OK
T120406,2026-05-14T20:22:16,DGU-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,0,kakao_pay,POS_DOWN
T120407,2026-05-14T16:56:41,DGU-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,card,OK
T120408,2026-05-14T10:43:48,DGU-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,naver_pay,OK
T120409,2026-05-14T17:40:40,DGU-001,ETD-006,픽싱 틴트 #장미,1,14000,card,OK
T120410,2026-05-14T19:21:28,DGU-001,ETD-006,픽싱 틴트 #장미,1,0,samsung_pay,PAYMENT_FAIL
T120411,2026-05-14T14:33:01,DGU-001,ASR-006,마몽드 로즈 워터 토너 250ml,2,36000,kakao_pay,OK
T120412,2026-05-14T18:49:24,DGU-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,0,naver_pay,POS_DOWN
T120413,2026-05-14T13:20:10,DGU-001,INF-006,그린티 클렌징 폼 150ml,1,11000,samsung_pay,OK
T120414,2026-05-14T13:45:11,DGU-001,ETD-006,픽싱 틴트 #장미,1,14000,samsung_pay,OK
T120415,2026-05-14T14:25:30,DGU-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,kakao_pay,OK
T120416,2026-05-14T21:40:42,DGU-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,18000,naver_pay,OK
T120417,2026-05-14T22:25:02,DGU-001,INF-003,화산송이 모공 마스크 100ml,1,12000,samsung_pay,OK
T120418,2026-05-14T22:35:28,DGU-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,0,naver_pay,STOCK_SHORTAGE
T120419,2026-05-14T17:53:28,DGU-001,INF-004,노세범 미네랄 파우더 5g,1,8000,naver_pay,OK
T120420,2026-05-14T15:43:06,DGU-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,samsung_pay,OK
T120421,2026-05-14T15:21:20,DGU-001,INF-001,그린티 씨드 세럼 80ml,1,35000,samsung_pay,OK
T120422,2026-05-14T18:43:33,DGU-001,ASR-005,아이오페 더마 리페어 크림 50ml,2,176000,kakao_pay,OK
T120423,2026-05-14T20:29:13,DGU-001,INF-004,노세범 미네랄 파우더 5g,1,8000,naver_pay,OK
T120424,2026-05-14T19:59:55,DGU-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,card,OK
T120425,2026-05-14T21:03:46,DGU-001,LNZ-004,네오 쿠션 매트 15g 21호,1,0,cash,POS_DOWN
T120426,2026-05-14T13:03:04,DGU-001,ASR-002,설화수 윤조에센스 90ml,1,145000,kakao_pay,OK
T120427,2026-05-14T19:16:24,DGU-001,ASR-001,설화수 자음생크림 60ml,1,0,samsung_pay,POS_DOWN
T120428,2026-05-14T10:39:12,DGU-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,2,96000,samsung_pay,OK
T120429,2026-05-14T14:11:02,DGU-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,card,OK
T120430,2026-05-14T12:59:50,DGU-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,0,kakao_pay,TERMINAL_TIMEOUT
T120431,2026-05-14T21:43:45,DGU-001,ETD-006,픽싱 틴트 #장미,1,14000,samsung_pay,OK
T120432,2026-05-14T10:00:37,DGU-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,samsung_pay,OK
T120433,2026-05-14T09:25:37,DGU-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,kakao_pay,OK
T120434,2026-05-14T13:35:07,DGU-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,kakao_pay,OK
T120435,2026-05-14T16:20:50,DGU-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,card,OK
T120436,2026-05-14T18:23:46,DGU-001,ATM-006,솝베리 클렌징 오일,1,19000,cash,OK
T120437,2026-05-14T19:47:01,DGU-001,INF-004,노세범 미네랄 파우더 5g,3,24000,samsung_pay,OK
T120438,2026-05-14T10:18:23,DGU-001,ETD-001,비비 매직 파운데이션 SPF50,1,18000,card,OK
T120439,2026-05-14T22:47:40,DGU-001,ATM-001,그린에디션 세럼인 토너 200ml,1,22000,card,OK
T120440,2026-05-14T14:51:47,DGU-001,INF-006,그린티 클렌징 폼 150ml,2,22000,cash,OK
T120441,2026-05-14T18:21:02,DGU-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,42000,kakao_pay,OK
T120442,2026-05-14T12:14:04,DGU-001,INF-006,그린티 클렌징 폼 150ml,1,11000,card,OK
T120443,2026-05-14T17:58:40,DGU-001,ETD-001,비비 매직 파운데이션 SPF50,1,18000,naver_pay,OK
T120444,2026-05-14T17:47:51,DGU-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,card,OK
T120445,2026-05-14T15:47:53,DGU-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,2,0,kakao_pay,PAYMENT_FAIL
T120446,2026-05-14T13:23:51,DGU-001,ATM-002,이데알 글로우 비비크림,1,25000,naver_pay,OK
T120447,2026-05-14T16:35:53,DGU-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,kakao_pay,OK
T120448,2026-05-14T14:53:35,DGU-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,88000,naver_pay,OK
T120449,2026-05-14T13:00:30,DGU-001,ETD-001,비비 매직 파운데이션 SPF50,2,36000,card,OK
T120450,2026-05-14T17:56:26,DGU-001,ETD-005,수분 톤업 베이스 핑크,1,16000,cash,OK
T120451,2026-05-14T18:27:41,DGU-001,LNZ-002,립 슬리핑 마스크 베리 20g,2,0,cash,POS_DOWN
T120452,2026-05-14T14:22:49,DGU-001,ETD-001,비비 매직 파운데이션 SPF50,1,18000,cash,OK
T120453,2026-05-14T14:10:30,DGU-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,cash,OK
T120454,2026-05-14T19:20:23,DGU-001,ATM-001,그린에디션 세럼인 토너 200ml,1,22000,card,OK
T120455,2026-05-14T15:24:48,DGU-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,cash,OK
T120456,2026-05-14T22:38:12,DGU-001,ETD-001,비비 매직 파운데이션 SPF50,1,18000,card,OK
T120457,2026-05-14T09:05:29,DGU-001,INF-003,화산송이 모공 마스크 100ml,1,0,cash,POS_DOWN
T120458,2026-05-14T18:00:31,DGU-001,INF-005,마이립밤 코코넛 3.5g,1,6500,cash,OK
T120459,2026-05-14T14:18:42,DGU-001,ETD-006,픽싱 틴트 #장미,1,14000,card,OK
T120460,2026-05-14T14:58:12,DGU-001,ATM-002,이데알 글로우 비비크림,1,25000,card,OK
T120461,2026-05-14T18:04:47,DGU-001,ATM-006,솝베리 클렌징 오일,1,19000,cash,OK
T120462,2026-05-14T21:06:37,DGU-001,INF-002,레티놀 시카 흔적 앰플 30ml,3,126000,kakao_pay,OK
T120463,2026-05-14T12:46:24,DGU-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,kakao_pay,OK
T120464,2026-05-14T12:32:11,DGU-001,ETD-004,드로잉 아이브로우 자동연필,1,4500,samsung_pay,OK
T120465,2026-05-14T11:29:44,DGU-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,card,OK
T120466,2026-05-14T21:34:46,DGU-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,card,OK
T120467,2026-05-14T09:02:03,DGU-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,kakao_pay,OK
T120468,2026-05-14T12:05:12,DGU-001,INF-006,그린티 클렌징 폼 150ml,1,11000,kakao_pay,OK
T120469,2026-05-14T16:58:46,DGU-001,ETD-001,비비 매직 파운데이션 SPF50,2,36000,naver_pay,OK
T120470,2026-05-14T20:18:54,DGU-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,naver_pay,OK
T120471,2026-05-14T17:19:31,DGU-001,ATM-002,이데알 글로우 비비크림,1,25000,cash,OK
T120472,2026-05-14T14:41:33,DGU-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,samsung_pay,OK
T120473,2026-05-14T10:14:25,DGU-001,INF-003,화산송이 모공 마스크 100ml,2,24000,naver_pay,OK
T120474,2026-05-14T12:05:37,DGU-001,INF-004,노세범 미네랄 파우더 5g,1,8000,kakao_pay,OK
T120475,2026-05-14T18:40:06,DGU-001,ASR-001,설화수 자음생크림 60ml,1,235000,naver_pay,OK
T120476,2026-05-14T12:57:33,DGU-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,samsung_pay,OK
T120477,2026-05-14T09:46:34,DGU-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,samsung_pay,OK
T120478,2026-05-14T17:18:24,DGU-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,38000,samsung_pay,OK
T120479,2026-05-14T17:58:14,DGU-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,kakao_pay,OK
T120480,2026-05-14T19:34:32,DGU-001,ETD-003,디어 달링 워터젤 틴트,1,9000,card,OK
T120481,2026-05-14T11:00:56,DGU-001,ETD-003,디어 달링 워터젤 틴트,1,9000,naver_pay,OK
T120482,2026-05-14T18:59:00,DGU-001,ATM-001,그린에디션 세럼인 토너 200ml,2,44000,card,OK
T120483,2026-05-14T13:52:07,DGU-001,ETD-003,디어 달링 워터젤 틴트,2,18000,naver_pay,OK
T120484,2026-05-14T10:33:24,DGU-001,ATM-001,그린에디션 세럼인 토너 200ml,1,0,cash,POS_DOWN
T120485,2026-05-14T10:19:26,DGU-001,INF-004,노세범 미네랄 파우더 5g,1,8000,cash,OK
T120486,2026-05-14T18:35:28,DGU-001,ATM-001,그린에디션 세럼인 토너 200ml,2,44000,cash,OK
T120487,2026-05-14T15:42:43,DGU-001,ATM-005,립 페인트 매트 #누드코랄,2,24000,samsung_pay,OK
T120488,2026-05-14T15:03:42,DGU-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,kakao_pay,OK
T120489,2026-05-14T15:56:43,DGU-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,samsung_pay,OK
T120490,2026-05-14T17:29:56,DGU-001,LNZ-006,이데알 블러 핏 파운데이션,2,76000,card,OK
T120491,2026-05-14T10:17:19,DGU-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,samsung_pay,OK
T120492,2026-05-14T18:15:34,DGU-001,INF-004,노세범 미네랄 파우더 5g,1,8000,cash,OK
T120493,2026-05-14T14:52:33,DGU-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,card,OK
T120494,2026-05-14T18:22:34,DGU-001,ASR-001,설화수 자음생크림 60ml,1,235000,naver_pay,OK
T120495,2026-05-14T22:38:41,DGU-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,samsung_pay,OK
T120496,2026-05-14T12:21:18,DGU-001,INF-001,그린티 씨드 세럼 80ml,1,35000,samsung_pay,OK
T120497,2026-05-14T20:41:57,DGU-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,3,144000,samsung_pay,OK
T120498,2026-05-14T18:54:20,DGU-001,ASR-002,설화수 윤조에센스 90ml,1,145000,kakao_pay,OK
T120499,2026-05-14T12:57:17,DGU-001,ETD-004,드로잉 아이브로우 자동연필,1,4500,kakao_pay,OK
T120500,2026-05-14T15:40:02,DGU-001,ASR-001,설화수 자음생크림 60ml,3,705000,card,OK
T120501,2026-05-14T12:34:00,DGU-001,LNZ-006,이데알 블러 핏 파운데이션,1,0,samsung_pay,POS_DOWN
T120502,2026-05-14T17:13:17,DGU-001,ETD-004,드로잉 아이브로우 자동연필,3,13500,kakao_pay,OK
T120503,2026-05-14T13:38:04,DGU-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,3,114000,naver_pay,OK
T120504,2026-05-14T14:18:50,DGU-001,INF-002,레티놀 시카 흔적 앰플 30ml,2,84000,card,OK
T120505,2026-05-14T17:03:18,DGU-001,ETD-003,디어 달링 워터젤 틴트,1,9000,cash,OK
T120506,2026-05-14T11:24:59,DGU-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,kakao_pay,OK
T120507,2026-05-14T12:20:45,DGU-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,cash,OK
T120508,2026-05-14T10:15:46,DGU-001,ASR-001,설화수 자음생크림 60ml,1,235000,samsung_pay,OK
T120509,2026-05-14T20:53:06,DGU-001,ASR-002,설화수 윤조에센스 90ml,1,145000,cash,OK
T120510,2026-05-14T19:58:07,DGU-001,ATM-001,그린에디션 세럼인 토너 200ml,1,22000,naver_pay,OK
T120511,2026-05-14T20:25:49,DGU-001,ETD-003,디어 달링 워터젤 틴트,1,9000,samsung_pay,OK
T120512,2026-05-14T14:46:56,DGU-001,ASR-002,설화수 윤조에센스 90ml,1,145000,samsung_pay,OK
T120513,2026-05-14T13:37:44,DGU-001,INF-001,그린티 씨드 세럼 80ml,1,35000,card,OK
T120514,2026-05-14T21:17:48,DGU-001,ETD-003,디어 달링 워터젤 틴트,1,9000,card,OK
T120515,2026-05-14T15:37:44,DGU-001,ETD-001,비비 매직 파운데이션 SPF50,2,36000,cash,OK
T120516,2026-05-14T16:07:59,DGU-001,ETD-004,드로잉 아이브로우 자동연필,1,4500,naver_pay,OK
T120517,2026-05-14T20:58:27,DGU-001,ASR-001,설화수 자음생크림 60ml,2,470000,naver_pay,OK
T120518,2026-05-14T16:50:32,DGU-001,INF-004,노세범 미네랄 파우더 5g,1,8000,cash,OK
T120519,2026-05-14T21:28:15,DGU-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,kakao_pay,OK
T120520,2026-05-14T11:34:36,DGU-001,INF-006,그린티 클렌징 폼 150ml,1,0,kakao_pay,PAYMENT_FAIL
T120521,2026-05-14T21:41:38,DGU-001,ETD-001,비비 매직 파운데이션 SPF50,1,18000,cash,OK
T120522,2026-05-14T11:32:48,DGU-001,LNZ-004,네오 쿠션 매트 15g 21호,1,0,cash,POS_DOWN
T120523,2026-05-14T20:19:06,DGU-001,ASR-001,설화수 자음생크림 60ml,1,235000,cash,OK
T120524,2026-05-14T13:34:21,DGU-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,cash,OK
T120525,2026-05-14T22:23:10,DGU-001,ETD-005,수분 톤업 베이스 핑크,1,-16000,naver_pay,REFUND
T120526,2026-05-14T13:07:47,DGU-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,38000,kakao_pay,OK
T120527,2026-05-14T18:29:08,DGU-001,INF-001,그린티 씨드 세럼 80ml,1,35000,samsung_pay,OK
T120528,2026-05-14T10:03:45,DGU-001,ETD-003,디어 달링 워터젤 틴트,3,27000,samsung_pay,OK
T120529,2026-05-14T09:36:17,DGU-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,naver_pay,OK
T120530,2026-05-14T18:58:10,DGU-001,INF-001,그린티 씨드 세럼 80ml,1,35000,card,OK
T120531,2026-05-14T12:52:09,DGU-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,card,OK
T120532,2026-05-14T17:46:24,ICN-001,ATM-001,그린에디션 세럼인 토너 200ml,1,22000,cash,OK
T120533,2026-05-14T19:48:09,ICN-001,INF-001,그린티 씨드 세럼 80ml,1,35000,samsung_pay,OK
T120534,2026-05-14T19:05:09,ICN-001,ATM-004,쥬얼링 아이즈 #피치블라썸,2,36000,card,OK
T120535,2026-05-14T12:26:14,ICN-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,kakao_pay,OK
T120536,2026-05-14T18:22:22,ICN-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,samsung_pay,OK
T120537,2026-05-14T17:58:11,ICN-001,ETD-005,수분 톤업 베이스 핑크,2,32000,kakao_pay,OK
T120538,2026-05-14T20:22:23,ICN-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,kakao_pay,OK
T120539,2026-05-14T12:25:51,ICN-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,38000,cash,OK
T120540,2026-05-14T12:15:10,ICN-001,ASR-002,설화수 윤조에센스 90ml,1,145000,naver_pay,OK
T120541,2026-05-14T18:32:49,ICN-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,cash,OK
T120542,2026-05-14T19:02:01,ICN-001,INF-005,마이립밤 코코넛 3.5g,3,19500,kakao_pay,OK
T120543,2026-05-14T20:27:35,ICN-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,kakao_pay,OK
T120544,2026-05-14T18:49:26,ICN-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,38000,naver_pay,OK
T120545,2026-05-14T22:56:20,ICN-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,18000,cash,OK
T120546,2026-05-14T12:19:11,ICN-001,ETD-006,픽싱 틴트 #장미,1,14000,kakao_pay,OK
T120547,2026-05-14T09:03:56,ICN-001,ETD-005,수분 톤업 베이스 핑크,3,0,kakao_pay,TERMINAL_TIMEOUT
T120548,2026-05-14T16:30:41,ICN-001,ETD-001,비비 매직 파운데이션 SPF50,1,18000,cash,OK
T120549,2026-05-14T12:32:55,ICN-001,ATM-002,이데알 글로우 비비크림,2,50000,kakao_pay,OK
T120550,2026-05-14T19:41:42,ICN-001,INF-001,그린티 씨드 세럼 80ml,1,35000,cash,OK
T120551,2026-05-14T19:17:41,ICN-001,ETD-003,디어 달링 워터젤 틴트,1,0,naver_pay,STOCK_SHORTAGE
T120552,2026-05-14T11:00:39,ICN-001,ATM-004,쥬얼링 아이즈 #피치블라썸,2,36000,kakao_pay,OK
T120553,2026-05-14T10:43:51,ICN-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,card,OK
T120554,2026-05-14T12:53:33,ICN-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,38000,naver_pay,OK
T120555,2026-05-14T16:24:54,ICN-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,0,kakao_pay,TERMINAL_TIMEOUT
T120556,2026-05-14T13:38:03,ICN-001,LNZ-006,이데알 블러 핏 파운데이션,2,76000,kakao_pay,OK
T120557,2026-05-14T19:43:03,ICN-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,cash,OK
T120558,2026-05-14T11:35:43,ICN-001,ETD-005,수분 톤업 베이스 핑크,1,16000,naver_pay,OK
T120559,2026-05-14T15:11:24,ICN-001,ATM-002,이데알 글로우 비비크림,2,50000,cash,OK
T120560,2026-05-14T19:25:29,ICN-001,INF-005,마이립밤 코코넛 3.5g,2,13000,cash,OK
T120561,2026-05-14T13:47:33,ICN-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,2,156000,samsung_pay,OK
T120562,2026-05-14T16:25:31,ICN-001,INF-001,그린티 씨드 세럼 80ml,2,70000,naver_pay,OK
T120563,2026-05-14T19:48:36,ICN-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,0,card,POS_DOWN
T120564,2026-05-14T12:26:53,ICN-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,samsung_pay,OK
T120565,2026-05-14T18:23:37,ICN-001,INF-003,화산송이 모공 마스크 100ml,1,12000,cash,OK
T120566,2026-05-14T13:33:37,ICN-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,card,OK
T120567,2026-05-14T20:51:44,ICN-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,kakao_pay,OK
T120568,2026-05-14T14:10:00,ICN-001,ETD-004,드로잉 아이브로우 자동연필,1,4500,card,OK
T120569,2026-05-14T18:53:52,ICN-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,samsung_pay,OK
T120570,2026-05-14T18:46:15,ICN-001,ASR-002,설화수 윤조에센스 90ml,1,145000,kakao_pay,OK
T120571,2026-05-14T12:12:09,ICN-001,ETD-001,비비 매직 파운데이션 SPF50,1,18000,kakao_pay,OK
T120572,2026-05-14T22:12:51,ICN-001,ETD-001,비비 매직 파운데이션 SPF50,1,0,card,PAYMENT_FAIL
T120573,2026-05-14T17:59:22,ICN-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,0,kakao_pay,PAYMENT_FAIL
T120574,2026-05-14T17:05:54,ICN-001,INF-005,마이립밤 코코넛 3.5g,1,6500,card,OK
T120575,2026-05-14T12:20:46,ICN-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,cash,OK
T120576,2026-05-14T18:51:37,ICN-001,LNZ-002,립 슬리핑 마스크 베리 20g,2,48000,cash,OK
T120577,2026-05-14T21:53:03,ICN-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,38000,card,OK
T120578,2026-05-14T12:35:46,ICN-001,ETD-003,디어 달링 워터젤 틴트,1,9000,naver_pay,OK
T120579,2026-05-14T17:12:13,ICN-001,ETD-006,픽싱 틴트 #장미,1,14000,naver_pay,OK
T120580,2026-05-14T18:53:56,ICN-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,kakao_pay,OK
T120581,2026-05-14T19:38:27,ICN-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,kakao_pay,OK
T120582,2026-05-14T17:45:59,ICN-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,naver_pay,OK
T120583,2026-05-14T10:05:00,ICN-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,kakao_pay,OK
T120584,2026-05-14T16:04:38,ICN-001,ASR-002,설화수 윤조에센스 90ml,1,145000,samsung_pay,OK
T120585,2026-05-14T16:04:42,ICN-001,ETD-006,픽싱 틴트 #장미,1,14000,naver_pay,OK
T120586,2026-05-14T13:35:24,ICN-001,ETD-001,비비 매직 파운데이션 SPF50,1,18000,naver_pay,OK
T120587,2026-05-14T21:35:33,ICN-001,INF-003,화산송이 모공 마스크 100ml,1,12000,naver_pay,OK
T120588,2026-05-14T14:49:35,ICN-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,kakao_pay,OK
T120589,2026-05-14T21:18:13,ICN-001,INF-004,노세범 미네랄 파우더 5g,1,8000,cash,OK
T120590,2026-05-14T15:19:49,ICN-001,INF-005,마이립밤 코코넛 3.5g,1,6500,card,OK
T120591,2026-05-14T20:31:25,ICN-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,card,OK
T120592,2026-05-14T17:45:59,ICN-001,INF-006,그린티 클렌징 폼 150ml,3,33000,cash,OK
T120593,2026-05-14T16:23:19,ICN-001,INF-005,마이립밤 코코넛 3.5g,1,0,samsung_pay,TERMINAL_TIMEOUT
T120594,2026-05-14T14:05:51,ICN-001,ATM-003,허니 콜라겐 마스크 5매,3,28500,naver_pay,OK
T120595,2026-05-14T16:59:44,ICN-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,cash,OK
T120596,2026-05-14T19:08:02,ICN-001,ASR-002,설화수 윤조에센스 90ml,1,0,naver_pay,TERMINAL_TIMEOUT
T120597,2026-05-14T16:53:28,ICN-001,ATM-001,그린에디션 세럼인 토너 200ml,1,0,card,PAYMENT_FAIL
T120598,2026-05-14T20:55:20,ICN-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,card,OK
T120599,2026-05-14T14:37:19,ICN-001,ASR-002,설화수 윤조에센스 90ml,1,145000,samsung_pay,OK
T120600,2026-05-14T20:19:45,ICN-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,42000,naver_pay,OK
T120601,2026-05-14T20:34:10,ICN-001,ATM-002,이데알 글로우 비비크림,1,25000,samsung_pay,OK
T120602,2026-05-14T19:15:10,ICN-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,0,kakao_pay,TERMINAL_TIMEOUT
T120603,2026-05-14T21:38:06,ICN-001,INF-001,그린티 씨드 세럼 80ml,1,35000,kakao_pay,OK
T120604,2026-05-14T17:43:39,ICN-001,ETD-004,드로잉 아이브로우 자동연필,1,4500,samsung_pay,OK
T120605,2026-05-14T15:06:24,ICN-001,ATM-002,이데알 글로우 비비크림,1,0,naver_pay,TERMINAL_TIMEOUT
T120606,2026-05-14T20:01:26,ICN-001,ATM-002,이데알 글로우 비비크림,1,25000,card,OK
T120607,2026-05-14T13:01:42,ICN-001,ATM-001,그린에디션 세럼인 토너 200ml,1,22000,naver_pay,OK
T120608,2026-05-14T21:26:53,ICN-001,INF-005,마이립밤 코코넛 3.5g,1,6500,naver_pay,OK
T120609,2026-05-14T12:58:10,ICN-001,ASR-002,설화수 윤조에센스 90ml,1,0,card,POS_DOWN
